,Date,Country_Region,Province_State,Case_Type,Cases,Difference,Prep_Flow_Runtime,Latest_Date,Lat,Long,avg_tmp,avg_RH,avg_wind,avg_precip,avg_m_tmp,avg_m_RH,avg_m_wind,avg_m_precip,max_date,growth_factor,max_cases
107,3/8/2020,US,Arizona,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.2918,-112.4291,17.9,41.0,9.3,0.0,15.981578947368419,55.73684210526316,8.336842105263159,1.5705263157894738,3/3/2020,1.0,0.0
108,2/17/2020,US,Arizona,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.2918,-112.4291,14.6,54.0,6.6,0.0,15.981578947368419,55.73684210526316,8.336842105263159,1.5705263157894738,3/3/2020,1.0,0.0
109,3/22/2020,US,Arizona,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.0575,-111.6661,15.5,46.0,5.4,0.0,14.913157894736845,48.07894736842106,8.573684210526313,0.6815789473684211,3/11/2020,1.0,0.0
110,2/27/2020,US,Arizona,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.8162,-111.2845,11.6,40.0,5.7,0.0,14.913157894736845,48.07894736842106,8.573684210526313,0.6815789473684211,2/15/2020,1.0,0.0
111,3/3/2020,US,Arizona,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.0575,-111.6661,12.6,58.0,9.4,0.0,14.913157894736845,48.07894736842106,8.573684210526313,0.6815789473684211,3/11/2020,1.0,0.0
112,2/26/2020,US,Arizona,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.2918,-112.4291,12.3,29.0,12.6,0.0,15.981578947368419,55.73684210526316,8.336842105263159,1.5705263157894738,3/3/2020,1.0,0.0
113,2/15/2020,US,Arizona,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.2918,-112.4291,12.7,60.0,6.2,0.0,15.981578947368419,55.73684210526316,8.336842105263159,1.5705263157894738,3/3/2020,1.0,0.0
114,2/24/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.9859,-119.2321,12.4,81.0,1.4,0.0,12.976315789473686,70.71052631578948,2.9289473684210527,0.8489473684210526,2/24/2020,1.0,0.0
115,3/10/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.7909,-121.8474,16.0,45.0,12.2,0.0,12.321052631578945,54.842105263157904,8.744736842105262,2.1255263157894744,3/10/2020,1.0,0.0
116,2/24/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.6017,-121.7195,10.6,74.0,5.1,0.0,11.734210526315787,66.42105263157895,8.297368421052632,1.4702631578947367,2/24/2020,1.0,0.0
117,3/22/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.196,-120.6805,10.2,66.0,3.4,0.0,10.802631578947372,63.92105263157895,6.260526315789473,0.0,3/22/2020,1.0,0.0
118,3/6/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.3105,-121.9018,11.9,72.0,25.4,0.0,12.05,63.78947368421053,13.121052631578946,0.6215789473684211,3/6/2020,1.0,0.0
119,3/3/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.2519,-119.6963,12.4,55.0,6.4,0.0,11.76578947368421,69.89473684210526,7.38157894736842,0.7150000000000001,3/3/2020,1.0,0.0
120,3/10/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.0834,-122.7633,13.0,68.0,4.1,0.0,11.155263157894735,74.97368421052632,6.0815789473684205,0.3405263157894737,3/10/2020,1.0,0.0
121,3/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.5761,-120.9876,8.2,83.0,4.2,0.0,10.878947368421054,73.1842105263158,5.64736842105263,1.0697368421052629,3/18/2020,1.0,0.0
122,3/10/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.5091,-120.9876,15.1,56.0,11.3,0.0,13.028947368421054,61.18421052631579,9.002631578947371,1.0289473684210526,3/10/2020,1.0,0.0
123,2/14/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7157,-117.1611,13.4,82.0,4.5,0.0,16.178947368421053,73.26315789473685,8.276315789473683,1.3031578947368423,2/14/2020,1.0,0.0
124,3/8/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.745,-123.8695,6.8,83.0,9.4,0.0,7.342105263157896,88.18421052631581,10.01842105263158,0.7547368421052629,3/8/2020,1.0,0.0
125,2/25/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.7749,-122.4194,15.0,58.0,7.3,0.0,13.444736842105264,66.26315789473685,11.318421052631583,0.7555263157894737,2/25/2020,1.0,0.0
126,3/10/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.9859,-119.2321,13.6,72.0,5.7,1.02,12.976315789473686,70.71052631578948,2.9289473684210527,0.8489473684210526,2/24/2020,1.0,0.0
127,3/10/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.3705,-119.1391,17.8,73.0,15.9,1.52,14.673684210526314,64.73684210526315,8.989473684210529,1.7376315789473684,3/10/2020,1.0,0.0
128,3/14/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.7909,-121.8474,9.3,64.0,17.1,7.37,12.321052631578945,54.842105263157904,8.744736842105262,2.1255263157894744,3/10/2020,1.0,0.0
129,2/16/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.9533,-117.3961,13.5,57.0,5.8,0.0,14.392105263157895,59.23684210526316,7.639473684210527,2.032105263157894,2/16/2020,1.0,0.0
130,3/7/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.0834,-122.7633,9.9,83.0,7.7,1.52,11.155263157894735,74.97368421052632,6.0815789473684205,0.3405263157894737,3/10/2020,1.0,0.0
131,2/27/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.7909,-121.8474,14.7,48.0,5.5,0.0,12.321052631578945,54.842105263157904,8.744736842105262,2.1255263157894744,3/10/2020,1.0,0.0
132,2/24/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.5091,-120.9876,14.5,54.0,17.3,0.0,13.028947368421054,61.18421052631579,9.002631578947371,1.0289473684210526,3/10/2020,1.0,0.0
133,3/10/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.5025,-122.2654,16.5,44.0,13.3,0.0,12.76315789473684,59.78947368421053,9.871052631578948,0.013421052631578948,3/10/2020,1.0,0.0
134,3/19/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.3541,-121.9552,10.9,73.0,5.6,0.0,12.936842105263155,63.55263157894736,8.842105263157897,1.283157894736842,3/19/2020,1.0,0.0
135,3/20/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.563,-122.3255,12.4,67.0,9.1,0.0,12.71315789473684,66.65789473684211,13.518421052631581,0.5944736842105263,3/20/2020,1.0,0.0
136,2/16/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7157,-117.1611,13.7,83.0,3.6,0.0,16.178947368421053,73.26315789473685,8.276315789473683,1.3031578947368423,2/14/2020,1.0,0.0
137,2/24/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.6066,-120.189,9.7,90.0,2.2,0.0,12.905405405405409,62.8918918918919,9.624324324324323,1.1943243243243242,2/24/2020,1.0,0.0
138,2/14/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.0454,-121.958,10.6,80.0,4.2,0.0,11.66578947368421,75.02631578947368,6.31842105263158,3.1147368421052635,2/14/2020,1.0,0.0
139,3/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.6066,-120.189,8.9,74.0,11.0,0.25,12.905405405405409,62.8918918918919,9.624324324324323,1.1943243243243242,2/24/2020,1.0,0.0
140,3/6/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.7909,-121.8474,12.6,68.0,7.3,0.0,12.321052631578945,54.842105263157904,8.744736842105262,2.1255263157894744,3/10/2020,1.0,0.0
141,3/1/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.0916,-120.8039,4.9,59.0,10.0,2.03,9.607894736842104,56.31578947368421,4.8315789473684205,0.9089473684210526,3/7/2020,1.0,1.0
142,2/16/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.6017,-121.7195,10.7,78.0,6.3,0.0,11.734210526315787,66.42105263157895,8.297368421052632,1.4702631578947367,2/24/2020,1.0,0.0
143,3/10/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.5761,-120.9876,14.1,68.0,4.9,0.0,10.878947368421054,73.1842105263158,5.64736842105263,1.0697368421052629,3/18/2020,1.0,0.0
144,3/12/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.5025,-122.2654,17.6,50.0,9.7,0.0,12.76315789473684,59.78947368421053,9.871052631578948,0.013421052631578948,3/10/2020,1.0,0.0
145,3/9/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.3105,-121.9018,12.4,61.0,6.1,0.0,12.05,63.78947368421053,13.121052631578946,0.6215789473684211,3/6/2020,1.0,0.0
146,3/4/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.8534,-121.9018,15.3,52.0,6.1,0.0,11.73421052631579,66.42105263157895,8.297368421052632,1.4702631578947367,3/4/2020,1.0,0.0
147,2/25/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.0522,-118.2437,19.8,43.0,1.1,0.0,16.42105263157895,61.44736842105264,2.7789473684210524,2.8736842105263163,2/25/2020,1.0,0.0
148,3/5/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.745,-123.8695,7.0,99.0,4.3,0.0,7.342105263157896,88.18421052631581,10.01842105263158,0.7547368421052629,3/8/2020,1.0,0.0
149,2/29/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.578,-122.9888,8.8,77.0,7.9,0.0,10.694736842105263,74.1842105263158,6.963157894736841,0.3805263157894736,2/29/2020,1.0,0.0
150,3/1/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.196,-120.6805,7.6,66.0,5.3,0.0,10.802631578947372,63.92105263157895,6.260526315789473,0.0,3/22/2020,1.0,0.0
151,3/6/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7157,-117.1611,16.6,81.0,6.4,0.0,16.178947368421053,73.26315789473685,8.276315789473683,1.3031578947368423,2/14/2020,1.0,0.0
152,2/19/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.563,-122.3255,11.3,71.0,11.0,0.0,12.71315789473684,66.65789473684211,13.518421052631581,0.5944736842105263,3/20/2020,1.0,0.0
153,2/14/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.578,-122.9888,10.3,82.0,6.3,0.0,10.694736842105263,74.1842105263158,6.963157894736841,0.3805263157894736,2/29/2020,1.0,0.0
154,2/27/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.0454,-121.958,15.1,61.0,4.2,0.0,11.66578947368421,75.02631578947368,6.31842105263158,3.1147368421052635,2/14/2020,1.0,0.0
155,3/7/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.0522,-118.2437,16.0,62.0,0.6,0.0,16.42105263157895,61.44736842105264,2.7789473684210524,2.8736842105263163,2/25/2020,1.0,0.0
156,2/22/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.9533,-117.3961,12.6,73.0,6.0,0.76,14.392105263157895,59.23684210526316,7.639473684210527,2.032105263157894,2/16/2020,1.0,0.0
157,3/16/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.0834,-122.7633,7.8,83.0,6.8,0.25,11.155263157894735,74.97368421052632,6.0815789473684205,0.3405263157894737,3/10/2020,1.0,0.0
158,2/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7646,-121.9018,11.1,47.0,7.9,0.0,12.20526315789474,65.44736842105263,11.04736842105263,1.0492105263157894,2/18/2020,1.0,0.0
159,2/27/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.6066,-120.189,14.8,48.0,7.7,0.0,12.905405405405409,62.8918918918919,9.624324324324323,1.1943243243243242,2/24/2020,1.0,0.0
160,2/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.3705,-119.1391,13.0,78.0,4.5,0.0,14.673684210526314,64.73684210526315,8.989473684210529,1.7376315789473684,3/10/2020,1.0,0.0
161,3/13/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.9533,-117.3961,11.7,90.0,3.3,2.29,14.392105263157895,59.23684210526316,7.639473684210527,2.032105263157894,2/16/2020,1.0,0.0
162,2/15/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7646,-121.9018,11.0,76.0,4.4,0.0,12.20526315789474,65.44736842105263,11.04736842105263,1.0492105263157894,2/18/2020,1.0,0.0
163,3/22/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.5761,-120.9876,11.9,85.0,5.5,7.37,10.878947368421054,73.1842105263158,5.64736842105263,1.0697368421052629,3/18/2020,1.0,0.0
164,3/8/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.0834,-122.7633,7.8,80.0,4.0,0.0,11.155263157894735,74.97368421052632,6.0815789473684205,0.3405263157894737,3/10/2020,1.0,0.0
165,3/10/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.7749,-122.4194,16.4,50.0,8.2,0.0,13.444736842105264,66.26315789473685,11.318421052631583,0.7555263157894737,2/25/2020,1.0,0.0
166,2/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7157,-117.1611,15.2,83.0,5.5,0.0,16.178947368421053,73.26315789473685,8.276315789473683,1.3031578947368423,2/14/2020,1.0,0.0
167,2/27/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7157,-117.1611,20.3,28.0,5.2,0.0,16.178947368421053,73.26315789473685,8.276315789473683,1.3031578947368423,2/14/2020,1.0,0.0
168,2/22/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.3541,-121.9552,13.9,62.0,13.9,0.0,12.936842105263155,63.55263157894736,8.842105263157897,1.283157894736842,3/19/2020,1.0,0.0
169,3/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.5025,-122.2654,9.8,79.0,5.0,0.0,12.76315789473684,59.78947368421053,9.871052631578948,0.013421052631578948,3/10/2020,1.0,0.0
170,2/19/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.0522,-118.2437,17.1,65.0,2.0,0.0,16.42105263157895,61.44736842105264,2.7789473684210524,2.8736842105263163,2/25/2020,1.0,0.0
171,2/26/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.745,-123.8695,8.1,94.0,7.1,0.0,7.342105263157896,88.18421052631581,10.01842105263158,0.7547368421052629,3/8/2020,1.0,0.0
172,2/19/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.8534,-121.9018,9.9,53.0,5.0,0.0,11.73421052631579,66.42105263157895,8.297368421052632,1.4702631578947367,3/4/2020,1.0,0.0
173,2/24/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7157,-117.1611,15.2,80.0,6.1,0.0,16.178947368421053,73.26315789473685,8.276315789473683,1.3031578947368423,2/14/2020,1.0,0.0
174,2/21/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.3705,-119.1391,16.6,58.0,11.4,0.0,14.673684210526314,64.73684210526315,8.989473684210529,1.7376315789473684,3/10/2020,1.0,0.0
175,2/29/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.5761,-120.9876,11.2,75.0,12.4,0.0,10.878947368421054,73.1842105263158,5.64736842105263,1.0697368421052629,3/18/2020,1.0,0.0
176,2/28/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.0916,-120.8039,14.4,38.0,5.4,0.0,9.607894736842104,56.31578947368421,4.8315789473684205,0.9089473684210526,3/7/2020,1.0,1.0
177,2/29/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7646,-121.9018,13.0,64.0,13.3,0.0,12.20526315789474,65.44736842105263,11.04736842105263,1.0492105263157894,2/18/2020,1.0,0.0
178,3/16/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.0916,-120.8039,0.8,97.0,0.4,0.0,9.607894736842104,56.31578947368421,4.8315789473684205,0.9089473684210526,3/7/2020,1.0,1.0
179,3/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.563,-122.3255,9.5,72.0,11.6,0.25,12.71315789473684,66.65789473684211,13.518421052631581,0.5944736842105263,3/20/2020,1.0,0.0
180,3/4/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.3541,-121.9552,16.9,53.0,7.4,0.0,12.936842105263155,63.55263157894736,8.842105263157897,1.283157894736842,3/19/2020,1.0,0.0
181,3/15/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.578,-122.9888,7.7,78.0,10.4,6.6,10.694736842105263,74.1842105263158,6.963157894736841,0.3805263157894736,2/29/2020,1.0,0.0
182,3/13/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.6017,-121.7195,12.4,69.0,16.2,0.0,11.734210526315787,66.42105263157895,8.297368421052632,1.4702631578947367,2/24/2020,1.0,0.0
183,3/8/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.3105,-121.9018,10.2,72.0,7.1,0.0,12.05,63.78947368421053,13.121052631578946,0.6215789473684211,3/6/2020,1.0,0.0
184,2/26/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.0916,-120.8039,14.5,34.0,3.6,0.0,9.607894736842104,56.31578947368421,4.8315789473684205,0.9089473684210526,3/7/2020,1.0,1.0
185,3/10/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.745,-123.8695,7.6,87.0,13.0,0.0,7.342105263157896,88.18421052631581,10.01842105263158,0.7547368421052629,3/8/2020,1.0,0.0
186,2/24/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.7879,-117.8531,16.2,68.0,5.2,0.0,16.581578947368413,62.21052631578947,7.165789473684211,1.9784210526315789,2/24/2020,1.0,0.0
187,3/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.196,-120.6805,6.9,76.0,6.4,0.0,10.802631578947372,63.92105263157895,6.260526315789473,0.0,3/22/2020,1.0,0.0
188,2/28/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.745,-123.8695,6.3,99.0,6.3,0.0,7.342105263157896,88.18421052631581,10.01842105263158,0.7547368421052629,3/8/2020,1.0,0.0
189,3/5/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.0522,-118.2437,17.2,68.0,2.2,0.0,16.42105263157895,61.44736842105264,2.7789473684210524,2.8736842105263163,2/25/2020,1.0,0.0
190,2/20/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.2519,-119.6963,11.9,59.0,3.5,0.0,11.76578947368421,69.89473684210526,7.38157894736842,0.7150000000000001,3/3/2020,1.0,0.0
191,2/19/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.196,-120.6805,10.2,62.0,4.0,0.0,10.802631578947372,63.92105263157895,6.260526315789473,0.0,3/22/2020,1.0,0.0
192,2/23/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.745,-123.8695,8.7,88.0,5.5,0.25,7.342105263157896,88.18421052631581,10.01842105263158,0.7547368421052629,3/8/2020,1.0,0.0
193,2/25/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.9859,-119.2321,13.9,73.0,0.2,0.0,12.976315789473686,70.71052631578948,2.9289473684210527,0.8489473684210526,2/24/2020,1.0,0.0
194,3/14/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.3105,-121.9018,9.6,82.0,19.0,7.37,12.05,63.78947368421053,13.121052631578946,0.6215789473684211,3/6/2020,1.0,0.0
195,2/28/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7157,-117.1611,19.5,46.0,6.9,0.0,16.178947368421053,73.26315789473685,8.276315789473683,1.3031578947368423,2/14/2020,1.0,0.0
196,2/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7646,-121.9018,14.1,41.0,26.6,0.0,12.20526315789474,65.44736842105263,11.04736842105263,1.0492105263157894,2/18/2020,1.0,0.0
197,3/11/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.6066,-120.189,13.5,82.0,6.1,0.25,12.905405405405409,62.8918918918919,9.624324324324323,1.1943243243243242,2/24/2020,1.0,0.0
198,3/19/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.8534,-121.9018,10.8,75.0,4.5,0.51,11.73421052631579,66.42105263157895,8.297368421052632,1.4702631578947367,3/4/2020,1.0,0.0
199,3/3/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.6017,-121.7195,16.3,44.0,9.0,0.0,11.734210526315787,66.42105263157895,8.297368421052632,1.4702631578947367,2/24/2020,1.0,0.0
200,2/14/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.6017,-121.7195,10.8,73.0,3.6,0.0,11.734210526315787,66.42105263157895,8.297368421052632,1.4702631578947367,2/24/2020,1.0,0.0
201,3/14/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.0916,-120.8039,2.4,97.0,8.8,22.35,9.607894736842104,56.31578947368421,4.8315789473684205,0.9089473684210526,3/7/2020,1.0,1.0
202,3/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.9859,-119.2321,9.1,74.0,3.3,0.0,12.976315789473686,70.71052631578948,2.9289473684210527,0.8489473684210526,2/24/2020,1.0,0.0
203,2/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.578,-122.9888,12.4,64.0,9.1,0.0,10.694736842105263,74.1842105263158,6.963157894736841,0.3805263157894736,2/29/2020,1.0,0.0
204,2/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.7879,-117.8531,16.1,72.0,5.6,0.0,16.581578947368413,62.21052631578947,7.165789473684211,1.9784210526315789,2/24/2020,1.0,0.0
205,3/9/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.8534,-121.9018,11.7,68.0,6.4,0.0,11.73421052631579,66.42105263157895,8.297368421052632,1.4702631578947367,3/4/2020,1.0,0.0
206,3/5/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.2519,-119.6963,15.0,62.0,5.3,0.0,11.76578947368421,69.89473684210526,7.38157894736842,0.7150000000000001,3/3/2020,1.0,0.0
207,3/16/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.563,-122.3255,9.3,70.0,15.4,4.06,12.71315789473684,66.65789473684211,13.518421052631581,0.5944736842105263,3/20/2020,1.0,0.0
208,3/4/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.196,-120.6805,14.4,49.0,5.5,0.0,10.802631578947372,63.92105263157895,6.260526315789473,0.0,3/22/2020,1.0,0.0
209,3/8/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.3541,-121.9552,11.5,70.0,8.1,0.0,12.936842105263155,63.55263157894736,8.842105263157897,1.283157894736842,3/19/2020,1.0,0.0
210,3/2/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.0454,-121.958,10.2,63.0,7.0,0.0,11.66578947368421,75.02631578947368,6.31842105263158,3.1147368421052635,2/14/2020,1.0,0.0
211,3/12/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.0916,-120.8039,16.1,39.0,7.6,0.0,9.607894736842104,56.31578947368421,4.8315789473684205,0.9089473684210526,3/7/2020,1.0,1.0
212,3/19/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.5761,-120.9876,9.8,79.0,3.8,0.0,10.878947368421054,73.1842105263158,5.64736842105263,1.0697368421052629,3/18/2020,1.0,0.0
213,3/15/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.3705,-119.1391,14.2,72.0,7.0,0.51,14.673684210526314,64.73684210526315,8.989473684210529,1.7376315789473684,3/10/2020,1.0,0.0
214,2/28/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.563,-122.3255,13.7,75.0,13.5,0.0,12.71315789473684,66.65789473684211,13.518421052631581,0.5944736842105263,3/20/2020,1.0,0.0
215,2/27/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.5091,-120.9876,16.1,57.0,3.6,0.0,13.028947368421054,61.18421052631579,9.002631578947371,1.0289473684210526,3/10/2020,1.0,0.0
216,2/29/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.3541,-121.9552,12.3,64.0,12.1,0.0,12.936842105263155,63.55263157894736,8.842105263157897,1.283157894736842,3/19/2020,1.0,0.0
217,2/26/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.0522,-118.2437,19.2,26.0,1.4,0.0,16.42105263157895,61.44736842105264,2.7789473684210524,2.8736842105263163,2/25/2020,1.0,0.0
218,3/11/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7157,-117.1611,17.9,90.0,9.0,0.0,16.178947368421053,73.26315789473685,8.276315789473683,1.3031578947368423,2/14/2020,1.0,0.0
219,3/1/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.2519,-119.6963,10.0,63.0,12.6,0.0,11.76578947368421,69.89473684210526,7.38157894736842,0.7150000000000001,3/3/2020,1.0,0.0
220,2/19/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.5091,-120.9876,10.7,57.0,3.9,0.0,13.028947368421054,61.18421052631579,9.002631578947371,1.0289473684210526,3/10/2020,1.0,0.0
221,2/24/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7646,-121.9018,13.8,54.0,19.9,0.0,12.20526315789474,65.44736842105263,11.04736842105263,1.0492105263157894,2/18/2020,1.0,0.0
